EmployeeNumber,Age,Education,EducationField,Gender,JobRole,NumCompaniesWorked,Over18,TotalWorkingYears,uuid,EmployeeNumber_HASH
1665,54,5,Medical,Female,Manager,3,Y,36,566288d4-a5a2-43f6-8bef-edd50d5c69aa,2c67e1a628b560cd7f62c267a1f014e816c725b6c012767c03a972b957f2b34fe9a086641fb8d2f7f29718f2b738f17e97bfd067f9f36bfa1519918f5c276e34
1666,43,2,Life Sciences,Male,Research Director,1,Y,14,7b2de8e8-0eca-4f91-88f9-7e3624da0bb6,c2edd09cde4d65c5748165063556578ffd26025736411ddf86c4024603733888d11094ec86700ae5cf8e9c20924e1d0f7b580fbc93b06fef3496934d20d9ba08
1667,35,4,Other,Male,Sales Executive,3,Y,13,4aee093d-614b-44db-9da5-0a6499cc0b45,09544efbcb7e77b7973d33416ebd5af57aa55a7c9d872b1f7e5917b9ecca9d8134844af6d85ed96aee6327c34dbf6322e72e02927aed0598eb6fcb7c32cf4f8f
1668,38,3,Life Sciences,Male,Research Scientist,7,Y,19,9be53c66-b74a-4c60-ad28-d85438495942,c5f8af0b3f262f789161a6365736c1bdd8822cb73b4735512c8735276edc93bf55f15332799d92b237b0046fa8e3f3f2ad1a93a25b524c2be0376576f4043c94
1669,29,3,Medical,Male,Sales Executive,1,Y,10,654c6dc8-e8f5-43fc-aa90-fe69da9d5c69,219cfd96d19674cb23f56aed12abcc176f8c8282bfa05ad180a58a3e910363529a712fe3878295cb084325b10d5cdff998e7448327e7d995cc4185a45300e180
1670,33,4,Medical,Male,Sales Executive,1,Y,6,fcfdad56-d742-45d8-8971-b16d919762d1,82dbbe710e544fc088ae5d0c1d7ac3c38303fae5a19cc7b2c656fcd0d3e1657824ed974c98de25bb1be9b1954b3ca059a5851aeb9243bac2ba2e4e0d78cbbcfc
1671,32,3,Medical,Male,Research Scientist,0,Y,10,113b714d-0970-4a60-9b21-ee0c49d87ed5,9475afd14618edbfed4dbc220d3857f43248c8015743ec8509f82958173879be4071c25f70a0bcd2fd01e45c5861582a6fd58c146d2acd2a15860ee30648a147
1673,31,4,Life Sciences,Female,Sales Executive,1,Y,10,025a1f0a-deed-4ed6-842a-f1a09510450f,f1eccf2cf7d329957a4f0a9cff52eeced5d36bf3e55a90e05517fd1c997cd0df88f8141f371027f32c0664216a3487c6d3cd2037ddb0b2a33431d5f9ce08240c
1674,49,3,Medical,Female,Technician,4,Y,17,352949e8-8e62-4905-a0ce-2ca3875d9d6c,83be63cde840abdaec720827538cf3a75b63814a6d4d417f10b5262563376f39dbec97755740d1ef9bf1e37833ec96062544b760e7937aa42a6a61d45ee49150
1675,38,3,Medical,Female,Technician,1,Y,4,6c72a2b7-9047-48db-a063-14e5f41eafb2,6c7d1e112f61cb7b593e91acf1d8bb707b0d25989a7b4f080e34c62ce129aca928554df3631278d9fb924392764043c8a2e5347607bf08a0293ce4d12d2d9dc0
1676,47,4,Life Sciences,Female,Manager,6,Y,29,ec30c58d-87d5-45dc-a4f9-1e8e5ab9e976,050de33821635ddae2beea5a480e36b46a25fadefd75f01c352b47933cffc09950da0407ee73d3f4dc9c612d27abc49ca2fb6572f6ac80b0ecb6ddeaa2376bb2
1677,49,3,Life Sciences,Male,Manager,4,Y,23,666d1fd6-6163-45ca-97c9-efc1d59b4484,f182dc7c1f6a3322161b2be66b1eec1c1a53b40196556b83cc1c4a77ee9e699ddd2ac37bd4a755529ed3f0b386cc47c905c2e614b30625299c2dbc57b45649af
1678,41,2,Life Sciences,Male,Sales Executive,3,Y,21,f174a492-6710-4a0b-8635-cdbe4b71c81f,e121ffd07ef2c7111549f10820c5a59b186ee4aca378b0d2c39f0028d9d6450446084bd8e80c8f5aa8cb75c53e60bf8c010d7866a1444cb016673b5d22b4df9d
1680,20,1,Life Sciences,Male,Sales Representative,1,Y,2,bd991e62-f71e-4a05-be64-aa1eedbba80b,0db748db5d2290136e0567dce993668bc1e417f107612f625fe02bae22a13b1c4aafd42b7eaed418744b959cf07a869c8d4d4900661c1155f8f3e4f290883c2d
1681,33,3,Life Sciences,Female,Sales Executive,1,Y,7,f1ee57c2-b055-4900-ac91-b9c31230d7fd,7c49a712b42cb7967f6001cfc364cb66c419d0da526fc8478ab2c8ca2a9f31da3380473dbdd4df575089a5d081ff2b317a4a2953468de9aa98854bead8e6f063
1682,36,4,Life Sciences,Male,Brand Representative,6,Y,10,8ce40503-e884-40ed-a89a-7e7ecfc85b03,66efaf9970a141119f821fafb63ae3bf53b1b92c4e9bc243b61317126c2293dae576c4cc7c99d354fd8392b34294883235650321a59fdda9edb4bd607e17d5cc
1683,44,3,Life Sciences,Female,Human Resources,4,Y,8,f52a7490-7dac-4dda-b657-b100edbb2ab1,67cf54446700d90bf54a4aa8d3482c411538ec3aa6d5d55a85965700db2a2aee338ed5275989ec4a29e10295df4a0888e98bd2c9c1c3a0f37e612210fddf0089
1684,23,1,Medical,Male,Technician,1,Y,5,237ea72e-70c7-4ba8-9ec0-beef2ed9b99c,f13e6337140b8a411c087038e36409603e5093db2664b13e33b7c7eeef34f4d9eeb22753af1623197561c9f3d493dae0b4c8b4a8c83d93a1511ff9258fd4a3bf
1687,38,2,Medical,Female,Technician,7,Y,7,b24fe3cf-65b2-4a41-a5c3-84f2233485c2,95dd9bd5650d7698c11d1fbd01c5fd54f37b2396b81fc888ab84879c843b1cbdf400fab7ebe04cceb8959baead49c751b5039245140170c623a7e587e7e7bda3
1689,53,4,Medical,Male,Brand Representative,3,Y,11,a015f779-4534-4d2e-89ea-ff4881ebb601,07e596151674acea0b9949082b7a3e66251ae00fb6ecd9e053de87a5027f3e85fbb2d441190cdf0f6f9257803d6acf87f1e6a17031cde6e728c0356dde1fa92b
1691,48,2,Medical,Female,Sales Representative,2,Y,19,46d8c13c-6dd1-47ea-924e-c9f89e005224,2303cc4335f0e3f5a95b6d7349a1862de32f42ac78c49a18407382c4be4caadfbf02f9c3779a43774926c632cc12f756dfb15727faa0b547044331ce85c898d2
1692,32,4,Life Sciences,Male,Technician,1,Y,1,f7d799e6-6e1c-4d20-8b65-83ade8e8d381,a11ef8256f97ddf8cdd8f018f71d8e0f688c167fe3e411e371932db6d20cb6156c37cc7d1d8e250ed9b613994fb9bb9b09ae180d81c1052c596a199b0d2e0d24
1693,26,3,Medical,Male,Technician,1,Y,7,97acfe59-7bcb-4d9a-843a-2677813c4c41,7ae421a871a8b9ab8a89e957ecd2ebdc106cade0131fa6a39ddb1f662a0a910bf1a0ae383ebf6cd24face9274c2fbe7ba38a601aa56652279dc1ea290b23c86d
1694,55,3,Technical Degree,Male,Research Scientist,5,Y,8,878d1fc9-14d1-403c-8dc6-815f1fb56ab2,8e3d0d95ecd9d4df597d21f5dcd0870cd2240462ed6dcddfc0a2ef30a303090801be5a43e9f09f9d7f11ddb6ec2c62d0fbbde06c6abdfccb01ecf716abbae6db
1696,34,2,Medical,Male,Technician,1,Y,15,651213cd-dd30-4008-bb51-ca87759f3819,be9fb67879d5e5b1314d3b04ec6444f8e13c144846bba73cd73c4e9e1fc6977a8b8fe71f9ea2abeeea3994b9e339d2aef16a6620d8191f283923c33f5ddd0499
1697,60,4,Medical,Male,Brand Representative,3,Y,19,7eb849c1-331f-4fd8-9c03-171fe9d8e66d,938efe806dfdb436e3ff79bd13d36f48fe26a4d33d507c983f87c27c3587a1859faf4b12ee65b5ead01ccd0c8d8292fb991eb35e92301ef76fa4ba7f9648432b
1698,33,3,Medical,Male,Technician,1,Y,14,c2445d66-a113-4ab6-bca8-3a232008d81b,6f61632deb2ba30455ace147cac84aacb7a8ea04407fc0c3ca6ec925a9f7765b951d6064fb9c8b35a66568197a186521402b437138c1911f6bc2792342567b20
1700,37,4,Medical,Male,Sales Executive,1,Y,6,4aba2b76-fcd6-4215-8ca0-4db7b9bda57f,e36b25e582956fe8337aac40edf2fd838113f5726d4a96652ca8023cea78a26e2b8451196e55a377e73459bdcb494295907097cc98d38df7a6d2c6168ff0b2d0
1701,34,3,Life Sciences,Female,Research Scientist,1,Y,10,002fc50e-4ae8-4ddb-91a1-0be494335a6e,28eb6f48a7a16959323ce4a3ae68b5f45abd606bd24e2a3d1a909faa35be3d803888978846940d32abbde1e7bf73ce9a6bf20ee62da32b47c14da65a8773073b
1702,23,3,Life Sciences,Male,Sales Representative,1,Y,3,0a3775f6-c4f7-4fd3-8eed-2848363ebd28,6f19aed84273a2f03598aa659121dc25ef832b6f228efde1ad039c1d67e2c8c8b632b27431c908b23b6b7c485e4765eab10fb1486e975eba6e068852414c254c
1703,44,3,Life Sciences,Female,Brand Representative,1,Y,9,35d01bc6-689b-47d6-931b-fed4376f6de3,5ce0c7f1730b06744213a26b09026e25422fba860e6ab0718858b0a6bfe19bc7b0e37855e38f09bbbebc276c3882d3ad76d129ca2ba34db29720e988757b8960
1704,35,4,Medical,Male,Research Scientist,0,Y,6,c47deba4-5434-4b07-9460-8904dd737401,4fe08bd73aa0bf8e6acf96f2184fea1a84a9d70e2d3f9be5c18c502668ebaffcac808841b1c30925083b13acbc356b5530d11bdafd1a97beb44fe5930dba8f53
1706,43,3,Medical,Male,Sales Executive,1,Y,10,1b301456-9e61-4010-8654-fb29a11475dd,d3733b9d8a9a4713106b24dbabf344ee36207cd3edd0baa07dc4dcf5139b07bbec991b9392c71bc83984e1237a347d207475fe61c03aab37f59b611122fb0230
1707,24,3,Medical,Male,Research Scientist,1,Y,5,4bf80e76-006b-4781-af01-998645766e73,145938efe3151d9357651a60147aab0ba7d0d066079ddf8323b8eda6f62f3f798a1262cf68e10eb0a1aaa3850da4482e497e90e78c2bb8477ecc813149e6c8d5
1708,41,3,Marketing,Male,Sales Executive,1,Y,10,6384fe39-fdae-49c8-b74e-2eaba2a45438,d079375a57d2dc746546d19dd1024d2929e1fdcea443eaf636d60f16ddb05a4df1687daad3112d4d55a0e0d9c7cd5a4ed09ed9635ab9e490a2f4e4444ddd6877
1709,29,4,Medical,Female,Technician,9,Y,9,279bb255-669b-45bf-9fd5-1ba57b098c69,569c6c1dcd0555250086e24deaa905e84d3c434e031066f0e049ed602cdccb501aade7844b9650f6a41566843f579ad1f76b01fc946171f363ec384e8b5a3cae
1710,36,4,Life Sciences,Female,Sales Representative,3,Y,17,c093bb02-49fa-41f4-9dea-ffa88c287c56,d1b73363b5b238e17e69d9b50f8932d10b72963cec6e6671129387911f0ac761ebb70c7be433588bac3c27bff2d7f21b675fed7c098e0cd58026c19483b57294
1712,45,1,Life Sciences,Male,Brand Representative,3,Y,25,bb2ae8d1-e121-400b-8b5e-2db49fc202a2,292733f9a891f92b18ac11f44dadc1dfd8a6718c88e117cb141b951da89f8141c416aa86064665bcd4d1fe60ce8336ef03316e13a4b26b06b5864767ec84ef6c
1714,24,1,Human Resources,Male,Human Resources,1,Y,1,b8411ff9-a4b4-4667-8af5-f0768d49db15,554ad58bd1546ba878e3d8067f3688cd5136309cc5d999f5e8b59bb31bd7235e36bb75835714b225a9fc5edf0e8f4d134b75520c9f1158c95d8422b0f8c64d5a
1716,47,3,Life Sciences,Male,Sales Executive,7,Y,25,f2a7da62-24a9-418e-9e72-69c1f8e0fff6,f1feed32ef241d5d911ef7a118e8fa7edf1d3ca7562bad9e63901cd24f0e061f8e5888f09db467d6d3ef70b66524e7a005df880b740a4ee25d0901ce47c10f64
1718,26,4,Medical,Male,Technician,1,Y,3,a4cb05cd-b750-4095-a670-fced93bf211e,3cfe8557d96927a9ccdcd3cd1bbbb879578ad86eb89221f9f3ddf3b960cc7681114971e2437c972c01cfe7a83d16b78a14673dd44cf90a2190e9f24cd458c442
1719,45,2,Technical Degree,Female,Research Director,1,Y,21,58e87de7-07ee-4a00-8d33-f85ee847d38d,384bcd274b28a77d602ad0b4edae499629880350ee5a32825b02f1d7aa36a2d67fc16391c106301c578859313fb2269d94718c982688de4494bdec9a3141f7e9
1720,32,3,Life Sciences,Male,Research Scientist,6,Y,10,11c4c1fd-6a53-4fbe-b7c9-02bfe9f3d551,0ad43e7f77153f7ca32699202a3a5c854b8f850798c349ebb88d0c6034a4db421b8604647c3252855ca22973f2e83c99722814151fe079459ea679caa242cb95
1721,31,4,Life Sciences,Male,Technician,1,Y,6,25978505-8ffd-4608-bd8f-84a1ebbbecc8,35fc9eb4ca3b92fb2dcc1ffe5f5fc968d89773514d686ad35ff3759e366458868d1212216cf4844437dbc7b2c2043d085cd0f4bb2d08b01b3baff401ffe4f83a
1722,41,3,Human Resources,Male,Human Resources,6,Y,10,5a168af0-9a9e-4523-8636-a56b2354a764,7623acdae792667a63d063fbf4f5f3c7806329dd7747177ee2cba7122818fef8c06c2a8225b3d747d946ab11f4e2ed9093184ec61e42b6592dc2d4a9e97ddd8c
1724,40,2,Life Sciences,Female,Marketing Director,2,Y,18,acf0e362-9155-448e-9249-378c4b4e6535,c7aa96880ed876704ead5a887894690cac71c0945e8a6d0cc60d05a4a5f796b2840866696260d7599008e6825818ae8ff06fbbf5de4bf793c57a4f19657ae096
1725,24,1,Medical,Male,Technician,1,Y,6,8d853c89-bca3-4844-a3fa-5ff9d878058f,6c9f2fbd9bf15a31bc74fdc7583dd7a1a03020127573f6eb3ffb6352bf91da62a12089fc58844893099852bb97cbf849f29870963c187f0914a4df78a45fd320
1727,46,4,Life Sciences,Male,Brand Representative,6,Y,19,a2d52dbc-df21-4360-9e74-63ec9ba76be7,345feeae62aee212048f5dff397c3fc8363fb0f426bf76fe7cb7b52c0cd06bf501f34b1085907211158e1ba9b0744a8270f498f52845dd47ef08cb1856569d1d
1728,35,4,Life Sciences,Male,Marketing Director,2,Y,17,2623a787-9536-47db-acd7-ddf1560a8a3d,e80c317cca8987056ab2b54642c8a81a5a3fca4f54e88968d05a182acca27ae144f70e0173159bc978943fdedf1e25546283ac90333390b45cc80401315f9e34
1729,30,1,Life Sciences,Male,Research Scientist,1,Y,10,f501ad09-6d96-4325-978e-976e5fdf46a7,bb0074cdfd38b6aa94f127c94531a42f75725ef156bbf762395b513ca7fba926654762b9af9a81750704944b36265b012f30c6c5ffe477fe709d82e2453a1c55
1731,47,4,Marketing,Male,Sales Executive,7,Y,4,0606708d-f525-4592-845d-8121455532a0,0d8f86a30a6964e1ae3e6327158c6684ae36a249a82ec0e23ebfcca9ffc25e0f7f5712a3d02f2a958aaa5de297913237574b0903c9756eeec2062bfdbd739957
1732,46,3,Life Sciences,Male,Sales Executive,4,Y,13,5911b290-f838-4b6a-8d99-0e33284a5039,fdc185af08f2a61362f6a2c78a1d10ad7d58f287b543264156ad719ca9d65aac62f34f79e63147df2824a116cd8493867b534fd5684a4bfc50015694a14ddd37
1733,36,5,Marketing,Male,Sales Executive,5,Y,16,ec8bc9f2-0ab6-437f-b704-32f1d9528a9f,811fd7509dd87cfe32c349b27727cb7469ec5815660b010144e31c3e6784f838dee6555dcf6f102f267a7a467d00c30c740dec3b1bcca8b8f2ee363b3b543e1c
1734,32,2,Life Sciences,Male,Sales Executive,6,Y,10,d849c5db-eae9-4fdd-81a1-75a3da0f6de1,f0808258757f8a1621224e8ff3b7d75409fb92e5aeec30e8d7b5c02c9bd4ecd471b009cc317a63fb86fb88757b814d43eac179b121e41effd0a82de3a16543ab
1735,23,1,Medical,Female,Technician,1,Y,3,cd2724f1-c244-4cba-951c-06f23a61421f,543af7a8439235d7ad0a9fd2e2d6cd235f3308614d97dee1cd9c1ca1eb41c0b12817bee455ece40f71815aa586f14a14c35289cdcd10668f2a0c22884542582e
1736,31,1,Technical Degree,Female,Marketing Director,2,Y,9,6bdd7880-9580-4ea6-8c0f-2146364313d9,5047a975bf3ec14f334c545e36de716781511e10272bbefa25c1463b1b3b20fb870eb41688711a03386d30a27fcf683e92ff0a56a4b4ac6a07820f3fde0284d6
1737,39,3,Life Sciences,Male,Technician,1,Y,9,e43b085b-40d6-41f9-a9a8-19e9eb3a8791,e7e5c5259a4dc26d79a80f5eff5a966fc41adcd3a16a7ffbf777282ecc52728ada57618e4355ec1f7d861cc0900d7bf021dcb6123b2c55b004cc9fe9fc24e2c6
1739,32,3,Life Sciences,Male,Sales Executive,3,Y,10,0ca21aca-8636-4f5b-906c-276d3574b5c2,2328578280655174dc97c7ff8002c2b7fbc2a910cdaf48da33ce1cbe4a7ed4c203146f45b2da5c72650199099c3e6fe1d4dceac28a0cd5bda7d425c0fd7bd544
1740,40,4,Medical,Male,Manager,1,Y,21,01c76497-f7d1-427d-80ae-3565331b0fbd,8f67170d5748bfa53f7f3c6093472c31794367d47e4789fcdf7cdb8b14d0607113ef1fd8772386eb21d966c26a5d8bd0f8c1062c81b1d707c2bd06ad4f36bf13
1744,45,3,Life Sciences,Female,Human Resources,4,Y,9,8b570351-0891-411a-a6bb-4f9812ec9e90,4c257f2cebd99d614da6d6b306f3e7b8db4f7272d664d246ef8f91c4565295b80a0043b6a8129bad6c98afa17b8f10707b57beb80568003fc7558776c70f24e0
1745,30,4,Technical Degree,Female,Research Scientist,0,Y,10,6e8abee2-97ba-4641-94e4-8b56037f59b4,9b86e3f7068f72e25ff8e05e9216dfbe3f8eb4ccaec48a6292a7b5204d1618dbf1ae8ecdd91376870176625a5450c1b15152ba52677f61ad46e1114ad16329bc
1746,24,3,Medical,Male,Human Resources,0,Y,3,f1737326-c242-4fe1-9a5a-0991bdc86b5d,4e801d9544c89e186549b2d02c95a27d525cb6231cf20b7386ed932b3b8a42f1101afe643c36e96e3c388fcfb4ee8ddfc2c10dfc65aa2732552acb86513d947c
1747,30,3,Human Resources,Female,Human Resources,6,Y,6,63833494-6a14-4b5b-8c85-aa1aa91a9ad5,c3730877713b8b85fe071b0fa629b97a41d3a926f042bfff66abf9b620c0f22e45211764c3652fd639d594c3a77018649c652b6f03d5360fe0d2fe1bc828aabb
1749,31,3,Technical Degree,Male,Sales Executive,1,Y,6,2bbb89fd-1373-477c-824e-6298b126307b,fa983fc6f22fb5c5eca27fd047050a23eca20b024a7bbc6789b4b004b3cb21e0c43dd0a6a4031e51ab097c2c98acf5a6c3cb7571f5d72697d9bdce3969426837
1751,27,3,Medical,Female,Research Scientist,1,Y,6,d3214843-7a04-41f6-a807-3091ff9fa832,f11842dde0575e3f0fb1af1b4fbfddb0b362052233a9f17bdbc166d7cb7dab5b05c56b9a560434c018475a817a65162829b3a107658ed118d31f9a60b3443836
1752,29,3,Marketing,Female,Sales Representative,1,Y,2,b24c3be3-a9e8-4f12-ad9c-1a57bd649565,36fb50c3045e6de0027fdb2d6c6481439724afdebdc723d6d2562db8cf73f94c7556add8be6474c0f998d44207b2b146e6e5942b2ec7a9b1ad79593de7320705
1753,29,3,Life Sciences,Male,Brand Representative,8,Y,10,e33cbeb1-a8af-45d4-a7ce-b4588cec1491,c697beeb2fea33c2f02634a98fddea7a50d23eb182747c11649b801624dc0e108f2e2e23d9f785134b173dee08ba5fe576cc5aa8c393e9eec36acc77a032c552
1754,30,2,Marketing,Male,Sales Executive,2,Y,12,3678e3f9-c52e-400c-abd3-a0d13ba7a998,c491f3195cc463b2553446276515fb5fe43b8a60bca7423029e1e236b2550ca7dcb003f3457772193e8f48f529eac1469def11f79708b1ac094070a0a7a9806b
1755,34,4,Medical,Male,Research Scientist,0,Y,6,dd5ab8a7-91ab-4998-b146-b3bbe71f7b0d,df68a77288cd2345a7caa621f6257a0ea6d802787680ac7e5f47686b2b3730b0b7bd9aa9e44bbbdd7801d0a4ec3591c726cfd13d1bea09f5ba4935051278ce17
1756,33,3,Marketing,Female,Sales Executive,8,Y,13,8cbbbdd9-f2ba-4137-b697-7b0f84b27337,1f26e52ab6c14cb4cf3e19d5bb5be12dc5f8499427ae88303d566d9388a385aabb6a5f82b0dad2c7b8be1afe045953bb51313e40a1ca66f349e48ed134def9fa
1757,49,4,Marketing,Female,Sales Executive,3,Y,8,b438f2ed-535d-4b06-a6d4-9aa6cf33ea67,b20da3ee77ce8a4155e41ea57dcfd0f306d9aabbfaa846f831153a59449fc77e03682ccd812462396f97555656352a49c008eb44accfd516d1eec367a1aabbde
1758,33,3,Life Sciences,Female,Sales Executive,2,Y,11,700ff929-e810-4cbd-a88d-bef433fd205b,59e83ce29de0b542352a4b8ee28e67fd4e06338ec0544636f9497d6cfe3f3ec216da739ccd58c7ac083aa28551cb0c6b668761a3632ea0a69198853e99cea05c
1760,38,2,Medical,Female,Technician,4,Y,9,c5c8b01c-a17f-4563-b1b1-3cb9c41a8e07,9e0d781dc26ec75f0de91970abc9c182383f8ac31de4a2b15c5b7d92a67b9cb9e8e90410cef2445963742103804156e266d3c9346facedc7c70cdcaecd5815b3
1761,31,4,Marketing,Male,Sales Executive,2,Y,10,91386bc4-ac80-465c-96f2-984b7fa29878,53e9d6b1a9cfd92dced811011c3bdaf3ab85546fc80a9f9081529452b4bf59331ed65687c049a62ebf9857bef6c8b4119bdda0ee6797863ce44adddd1e667964
1762,29,3,Technical Degree,Female,Research Scientist,1,Y,1,1f7508c1-1702-4d1a-a66b-1b1a8edc3ecb,ab72c37bdaa6332e434a4105280caac8e43dab2490cc5a69059863bf70c719fea80f9482d599941a2975db65f0857dcc922717453038b2a501b9a8c229ce93f9
1763,30,3,Life Sciences,Male,Brand Representative,3,Y,10,0d21e456-3d03-4881-9d28-5e5c78bbabe6,759db4e8c0e328a7be20cfcae1b39432914f5212fc3e022bbcc3e26716d0471b490ca2b2f2b227c4da2c37d337ba6cc855d96eaa023c0abee43456db65f1ba02
1764,32,4,Technical Degree,Male,Research Scientist,2,Y,12,51edb54f-3f09-4f3a-a16f-c87b42722878,d9b08120569e3e2057b1330a54cf1868128314c678f9d8115defb6a192e545378294643ad1313081e431d60d0d19ff506609fc0fdfc3ff34248a8f8892104552
1766,38,3,Medical,Male,Brand Representative,3,Y,15,5d8c77e2-3bf1-4a34-b915-a389cef77be9,51215366dd8b1c5c061a83b85f1268f9adf406b08fc43e13d1590392cb2910dd9ec81934167651628b5eea0db420470f6c74f84d71248b55f90fa3e221986070
1767,43,3,Technical Degree,Male,Research Scientist,9,Y,6,fba34ac7-0332-4fba-abae-d22eba7d3ea0,9c31ab1e39a83adc18422aa299dc361b1e18a742246b07c4f1ee5174f7b12c12b134feceaba3779d5efd1ed78907d1bb614eec4a8100a616dc67c6030e125ad0
1768,42,3,Medical,Male,Technician,8,Y,7,b2b0db3d-fcda-4a84-a8c4-a18d532707e4,44a2c36bc908f4d6671f040e0de228b4c5024055892026913dd7d2ac4975e123d0f009ccd6cb6464217d3ba7468e14f47fc1ce00e0cea0612d26a7fd2d749626
1770,55,3,Medical,Male,Research Director,8,Y,34,eda79355-85f3-4590-a882-37c31ab09b2c,db644609bb8fb062f44011c6bba5fbfb01963d9348c459ae8b625407d9607df323f46c9a88286876fee71c07c1f8806069f7179241f784aa089b148b258ba8c5
1771,33,3,Technical Degree,Male,Research Scientist,5,Y,11,66c3fa16-c277-4b70-97eb-136d4351fd31,68d1991e3aa43d15bf106517c27e0deda5fa2634b5127299eab0ad902f4a9eb1783869da7fcc4cbf2e0691fe7c4a058a0526878db807b5850d0d6e71b9c167d0
1772,41,4,Life Sciences,Male,Technician,1,Y,5,ba10a534-a0b5-49f4-b204-1b116a1311a0,f766f0dbd2e9dd479af5b093dddbc800c2011c3e14ffe292d17c21a0d07c0629fe47bfecd2de7d11742f65dc1833e2e1b8c448e0ef210009bdf021200591dfcb
1774,34,3,Life Sciences,Male,Sales Executive,1,Y,15,5c7f7ef9-e69d-4d5b-9d9b-e85a3ffb9f86,8e5c28ff2d4f9b3bb8b4184d3371d9f4696f70fff069cdab4e87f4fccd4120f6d89dc3ad8a8082901d47bda14336d2e21f729da20c97453b838a4ebaddb42369
1775,53,4,Medical,Female,Marketing Director,4,Y,27,8a0b92c5-720d-44c7-a5b6-030683181ac5,44330bb238f3b650a49846e1e313a7410ef6ba4e66bbfcde681a5aeb18e0be96fdf19d9720a3e4899f5974ad85903c09c54452efa6bb590c108824cbaeee7af6
1778,43,3,Life Sciences,Male,Human Resources,0,Y,10,b616a153-984d-42a9-a15f-d169a43e5aae,1006d43a883a9fef720d3fdef4584838bcec1c3aa8654e5a910fb5562a1a92e4c92583e30747b5c1757ab071bbea4ca6106d95aa7acc04a09a628d3ddc7cca61
1779,34,2,Life Sciences,Female,Sales Executive,5,Y,6,c0978e49-7145-4653-a6d8-ccc308bf952e,9d702b518c37b2f63367796c79b44737813cdafb29de69fda1b7a10a53012dc2f1b229e85e6ccf13152fc687e9715d65f81865bb833938c7a707c08982cbb281
1780,21,1,Marketing,Male,Sales Representative,1,Y,1,9d2dcbfb-f8ab-4922-acf6-a8bfd5303267,1c25d59f619f8a0a34707eb4fb82b8dff832bdd3e967a35e717409de8ad7bb72e1b1955b9b87e52efc1e7dcf45215104baf483060e0916d51002b7cad47fe058
1782,38,2,Other,Female,Technician,1,Y,5,326eb810-f92a-4e34-8f56-d8aebc7d9cc3,0739fa29f4d67640ebd485d4fddb0f647d7a004e8e0bec4beda5911725bc2d0c334ed19cc9ec74a03de79a0110f12cfabfc91d5d7e9e5b8b43ce69e4d4bd5dfc
1783,22,1,Medical,Female,Technician,1,Y,1,0941c096-8239-48c8-a84e-c8ca560494b5,a22188c619f2eb4dc96065e238fea1bad13e68190d753e57db13a82200c25fc6fbfb45edb7560ed71633a1d420ab0b2b6aae87234e772b1a075ef5f01f08f127
1784,31,4,Marketing,Female,Sales Executive,1,Y,13,0f799cbd-cc59-4396-afc7-96e4d435fab7,456d780eb4caab807f7bf1bfa495ac1f6132f7e4ec0f7e9ee9a566fa9c792ca2df4193e7661988571aeff308b0aeb4225daa636ea71c08ae428ec3976c24b571
1786,51,3,Technical Degree,Female,Manager,2,Y,15,1799c917-81b7-46ac-9d92-fbc62f47cff5,82abc31243a09f8ee049546e9ef3fc7a94d907ec332139aad5e235cedebe745a8e6bcc726fd603fa140fbfb15a9bf336d12f2779ba9d5640a3c706bebfd06128
1787,37,2,Marketing,Male,Sales Executive,1,Y,5,054c1da4-7c07-4be7-bd22-1d662da0f374,6cc0d75b775f94076ff4967ea4a17f45df9aee6cc5b1d1f8647e83ab8784dea901f697fe89ce2dcadebb3c99ad578bb94a6fc0dbf6292f67fdfcc154d4e867a3
1789,46,4,Medical,Male,Research Director,7,Y,24,16bd34e6-d88f-4088-8f0f-909c7482b955,f842b97deb78ae9b8ea5d3c80f93e8db995c81eafc2d8abcdc70438def8dd93b2c964c94fc8391f9002302284660c6704f3f9c95576a75fcc163bce515a4ae23
1790,36,3,Life Sciences,Male,Brand Representative,7,Y,15,33751af9-2aef-4050-802f-98974175d6b3,04849cff9658b1d5c8f3740e77d21ee819abcdf043433c9a96a59bec8f1f476f6f0e61b521846aa6a47bd1ddad5f4e43efd1611e9090685fa6be304d2907cf65
1792,44,2,Medical,Male,Research Scientist,1,Y,6,5a222897-aa2c-40b2-ae3b-88f9c25f9297,a132948dc983ec822f2d0de7dff5a848b84f2f67b61379472c83bea4760584f194877347faa73f3edffa57f65a3dabb92750a824ac14c25c76bcbc251f9ca51d
1794,37,2,Other,Male,Human Resources,2,Y,19,dd51e37d-77f1-40fa-8459-559995813412,ec034a2f6ef94d5139c0f695989ef203523915eeb46b407488a6e2f8f68d53bf9dbe1a8c345d097e46253574fc82db5d70afa4f510d9b428163f971af19f7644
1797,35,3,Life Sciences,Male,Sales Executive,1,Y,10,e2d5b5f4-ce93-4088-afa8-ef521d6ced5a,144b13f1834fdffecd5413e9f23c84d3b8fa9108f1284a436ca12ff50484507921a2e7111db34409354e7acf3685ae2f8433c788d5e8b91fcd5e013d767f1360
1798,33,4,Life Sciences,Male,Research Scientist,6,Y,14,398868c7-7e50-43b6-9213-083fdae3091c,f39978498351b30a0e431e8e8ab1cdd75031f815c2ffe144bad8eaab995109f331aec469cde0a31214971a8333f583f12f0a207b3ea8776c67b2a1da996e1526
